"elephant"|"We saw an elephant drinking water from the river."|"A large grey elephant lowering its trunk into a wide river to drink under a bright sun, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"elevator"|"The elevator is broken, so we have to take the stairs."|"A broken elevator with an out of order sign, people walking up the stairs beside it, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"eleven"|"The meeting starts at eleven in the morning."|"A clock on a wall showing eleven o clock above a conference table with people sitting, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"eligible"|"You need to be at least 18 to be eligible to vote."|"A young person showing an ID card at a voting booth with a ballot box, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"elite"|"Only a small elite has access to that kind of education."|"A few elegantly dressed people entering an exclusive school behind a locked iron gate, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"else"|"What else do you need from the store?"|"A person holding a grocery list at a store asking another person what else to buy, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"elsewhere"|"If you don't like it here, you can look elsewhere."|"A person walking away from a shop and pointing toward other stores down the street, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"embarrassed"|"He felt embarrassed when he forgot her name."|"A red-faced boy scratching his head nervously in front of a smiling girl, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"emergency"|"Call 911 only in a real emergency."|"A person urgently calling on a phone beside a flashing ambulance with a 911 sign, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"emerging"|"Several emerging markets are growing faster than expected."|"Bar charts rising steeply upward on a world map with arrows showing fast growth, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"emission"|"The new law limits carbon emission from factories."|"A factory with smoke coming from chimneys blocked by a red legal limit sign, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"emotion"|"She couldn't hide her emotion when she heard the news."|"A woman covering her mouth with tears in her eyes after hearing surprising news, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"emotional"|"He got emotional at his daughter's graduation."|"A father with teary eyes hugging his daughter in a graduation cap and gown, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"emotionally"|"She was emotionally exhausted after the long week."|"A tired woman slumped on a couch with a sad face and a calendar showing a full week, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"emphasis"|"The teacher put a lot of emphasis on pronunciation."|"A teacher pointing firmly at a word on a chalkboard with a large underline beneath it, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"empire"|"The Roman Empire lasted for centuries."|"Ancient Roman soldiers and columns with a map showing a vast empire across many lands, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"employee"|"Every employee gets two weeks of vacation."|"A row of smiling office workers each holding a vacation calendar showing two weeks off, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"employer"|"My employer offers great health benefits."|"A boss in a suit handing a benefits package folder to a happy employee at a desk, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"employment"|"She found employment right after college."|"A happy young woman in graduation cap shaking hands at a job interview desk, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"empty"|"The fridge is completely empty."|"A wide open refrigerator with bare shelves and nothing inside at all, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"encounter"|"It was a strange encounter with a stranger on the subway."|"Two surprised people staring at each other awkwardly inside a subway train car, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"encouraging"|"The doctor's words were very encouraging."|"A smiling doctor giving a thumbs up to a relieved patient sitting on an exam table, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"end"|"The end of the movie made everyone cry."|"An audience of people wiping tears in a dark cinema as the movie screen shows the end credits, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"endless"|"The paperwork seemed endless."|"A person buried under a huge towering pile of papers at a desk looking overwhelmed, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"enemy"|"He made an enemy after the argument at work."|"Two coworkers scowling at each other with crossed arms in an office hallway, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"energy"|"I don't have the energy to cook tonight."|"A tired person lying on a couch staring at an untouched stove in a dark kitchen, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"enforcement"|"Stricter enforcement of traffic laws saved lives."|"A police officer handing a ticket to a driver beside a traffic sign on a busy road, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"engagement"|"Their engagement was announced at the family dinner."|"A couple holding up a ring at a dinner table surrounded by cheering family members, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"engine"|"The car engine made a strange noise."|"A mechanic lifting a car hood and looking puzzled at a smoking engine inside, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"engineer"|"She works as a software engineer at a tech company."|"A woman at a desk with multiple screens showing code inside a bright tech office, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"engineering"|"He studied engineering for five years."|"A student at a desk surrounded by technical blueprints and engineering textbooks for years, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"English"|"Do you have an English dictionary I can borrow?"|"A student handing an English dictionary to a classmate across a school desk, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"English"|"Her English has improved a lot this year."|"A girl speaking confidently with English words and letters floating around her head, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"enormous"|"They live in an enormous house outside the city."|"A tiny family standing in front of a gigantic house surrounded by countryside fields, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"enough"|"She studied enough to pass the exam."|"A girl at a desk surrounded by books smiling while holding up a passed exam paper, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"enough"|"We don't have enough chairs for everyone."|"A group of people standing around a table with only a few chairs and not enough seats, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"enterprise"|"Starting a new enterprise requires a lot of planning."|"A person at a desk covered in blueprints and notes planning a new business venture, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"entertainment"|"Streaming services are the main form of entertainment for most people."|"A family sitting on a couch together watching a streaming show on a large television, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"enthusiasm"|"She brought a lot of enthusiasm to the new project."|"A cheerful woman raising her fist excitedly in front of a colorful new project board, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"entire"|"He ate the entire pizza by himself."|"A happy man sitting alone at a table with a completely empty pizza box in front of him, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"entirely"|"That's entirely your decision."|"A person standing alone at a crossroads with two signposts and no one else around, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"entity"|"The company operates as a separate legal entity."|"A building with its own name sign standing apart from other buildings behind a legal document, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"entrance"|"Please use the side entrance after hours."|"A person walking through a side door of a building at night with a sign pointing to it, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"entrepreneur"|"She became a successful entrepreneur by age thirty."|"A confident young woman in a blazer standing in front of her own shop holding a key, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"entry"|"His entry in the contest won first place."|"A boy holding up a trophy next to his winning entry displayed at a contest table, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"envelope"|"She sealed the envelope and put it in the mailbox."|"A woman pressing a sealed envelope into a red mailbox on a sunny street, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"environment"|"We need to protect the environment for future generations."|"A child planting a tree while birds and animals watch in a lush green forest, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"environmental"|"The factory faces serious environmental fines."|"A factory with smoke stacks next to a wilting tree receiving a large fine notice, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"epidemic"|"The city declared a public health emergency during the epidemic."|"A city with masked people and a large emergency announcement banner hanging across a building, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"episode"|"I stayed up late watching the last episode of the series."|"A tired person wrapped in a blanket watching a glowing TV screen late at night, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"equal"|"Everyone deserves equal treatment under the law."|"A diverse group of people standing in a row each holding identical balance scales, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"equality"|"They marched in the streets demanding equality."|"A crowd of diverse people marching together on a street holding equality signs and banners, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"equally"|"The prize money was divided equally among the winners."|"Three smiling winners each receiving identical stacks of coins from a judge on a stage, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"equation"|"He couldn't solve the equation without a calculator."|"A frustrated boy staring at a chalkboard full of math equations while holding a calculator, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"equipment"|"The gym has brand-new equipment."|"A bright gym room filled with shiny new weights machines and exercise equipment, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"equity"|"They sold equity in the company to raise money."|"Two businesspeople shaking hands over a pie chart showing company ownership shares, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"equivalent"|"One cup is roughly the equivalent of 240 milliliters."|"A measuring cup next to a graduated cylinder both showing the same liquid level, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"era"|"We're living in the era of artificial intelligence."|"A person surrounded by glowing robots and screens representing the age of artificial intelligence, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"error"|"There's an error in your calculation."|"A student looking at a math paper with a red circle around a wrong calculation answer, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"escape"|"The movie is a great escape from everyday stress."|"A relaxed person sinking into a couch smiling while a vivid adventure movie plays on screen, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"especially"|"I love all fruits, especially mango."|"A child standing happily at a fruit stand with a giant glowing mango held above all other fruits, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"essay"|"She stayed up late to finish her essay."|"A tired girl sitting at a desk late at night writing a long essay by lamplight, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"essence"|"The essence of good cooking is fresh ingredients."|"A smiling cook holding up bright fresh vegetables and herbs in a sunny kitchen, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"essential"|"Water is essential for survival."|"A person in a hot desert gratefully drinking water from a bottle, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"essentially"|"The two plans are essentially the same."|"Two children holding nearly identical drawings side by side looking surprised, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"establishment"|"That restaurant is a well-known local establishment."|"A charming restaurant building on a busy street with a sign and people entering, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"estate"|"She inherited a large estate from her grandfather."|"A young woman standing in front of a large mansion surrounded by gardens and trees, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"estimate"|"The mechanic gave us an estimate for the repairs."|"A mechanic handing a paper with numbers to a customer beside a car in a garage, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"estimated"|"The estimated cost is around five hundred dollars."|"A price tag showing five hundred dollars with a small question mark next to a product, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"etc"|"We need eggs, milk, butter, etc."|"A shopping list on paper showing eggs, milk, and butter with dots trailing off at the end, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"ethical"|"Is it ethical to test products on animals?"|"A person looking worried at a rabbit next to a bottle of lotion with a question mark above, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"ethics"|"The company has a strict code of ethics."|"A businessman pointing to a framed code of conduct hanging on an office wall, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"ethnic"|"The city has a vibrant ethnic neighborhood."|"A colorful city street with diverse cultural shops flags and people in traditional clothes, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"European"|"She loves European architecture."|"A woman smiling and looking up at a grand cathedral with arches in a European city, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"European"|"He married a European he met while traveling."|"A happy couple holding hands in front of a European landmark with suitcases nearby, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"evaluation"|"Her evaluation at work was very positive."|"A smiling woman receiving a paper with stars and check marks from her boss at a desk, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"even"|"She didn't even say goodbye."|"A girl walking out a door while a sad friend waves with a speech bubble showing silence, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"even"|"Even if it rains, we're going to the park."|"Two children in raincoats happily walking to a park under a rainy gray sky, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"evening"|"We had dinner together on a warm evening."|"A family sitting around an outdoor dinner table under a warm orange evening sky, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"event"|"The school event was a big success."|"Children and teachers celebrating at a colorful school event with balloons and a banner, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"eventually"|"She eventually found a job she loved."|"A happy woman at a desk with a smile after many failed attempts shown as small sad faces behind her, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"ever"|"Have you ever tried sushi?"|"A child looking curious and surprised while tasting sushi for the first time at a restaurant, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"every"|"He brushes his teeth every morning."|"A boy brushing his teeth in front of a bathroom mirror with bright morning sunlight coming in, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"everybody"|"Everybody enjoyed the party."|"A room full of smiling people of all ages laughing and dancing at a colorful party, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"everyday"|"Cooking is part of my everyday routine."|"A person cheerfully cooking in a kitchen as part of a daily morning routine with a clock on the wall, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"everyone"|"Everyone in the room started laughing."|"A group of people sitting in a room all bursting into laughter at the same moment, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"everything"|"Everything on the menu looks delicious."|"A child at a restaurant holding a big menu with wide excited eyes and a big smile, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"everywhere"|"I looked everywhere for my keys."|"A person frantically searching under cushions in drawers and on shelves for a set of keys, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"evidence"|"The police found evidence at the scene."|"A police officer placing a small object in a bag at an outdoor crime scene with caution tape, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"evident"|"It was evident that she was exhausted."|"A woman slumped in a chair with heavy drooping eyes and dark circles looking very tired, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"evil"|"The story is about the battle between good and evil."|"A bright shining knight facing a dark shadowy villain on opposite sides of a glowing line, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"evil"|"The villain had an evil plan."|"A dark-cloaked villain laughing over a glowing evil map with skull symbols, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"evolution"|"The evolution of smartphones happened very fast."|"A row of phones from old brick phone to modern smartphone showing evolution left to right, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"exact"|"I don't know the exact time."|"A confused person shrugging while looking at a blurry clock with unclear hands, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"exactly"|"That's exactly what I was thinking."|"Two people pointing at each other with matching thought bubbles showing the same lightbulb idea, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"exam"|"I have a math exam tomorrow."|"A student at a desk nervously looking at a math exam paper with numbers and equations, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"examination"|"The doctor did a full physical examination."|"A doctor in white coat carefully examining a patient standing in a bright medical office, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"example"|"Can you give me an example?"|"A teacher pointing to a chalkboard with the word example and a simple written sample below, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"excellent"|"She did an excellent job on the project."|"A smiling woman holding up a project poster with a gold star and excellent written on it, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"except"|"Everyone came except Tom."|"A group of happy people gathered together with one empty chair labeled Tom beside them, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"except"|"I would go, except I have to work."|"A person at a desk working sadly while through the window friends are having fun outside, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"exception"|"He eats healthy food, but pizza is the exception."|"A man at a table with fruits and vegetables but smiling while holding one slice of pizza, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"excessive"|"Excessive screen time is bad for your eyes."|"A child surrounded by many glowing screens with red tired eyes and a warning symbol overhead, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"exchange"|"We did a gift exchange at the office."|"Two coworkers in an office smiling and swapping wrapped gift boxes with each other, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"excited"|"The kids were so excited about the trip."|"Two children jumping with arms raised and big smiles next to packed suitcases by the door, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"excitement"|"There was a lot of excitement before the game."|"A cheering crowd waving colorful flags and jumping outside a stadium before a big game, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"exciting"|"The final match was really exciting."|"Two soccer players chasing a ball on a field while a crowd leaps and cheers in the stands, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"exclusive"|"This club is very exclusive."|"A fancy club entrance with a velvet rope and a bouncer turning away a long waiting line, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"exclusively"|"This product is sold exclusively online."|"A product box displayed on a computer screen with a closed brick store crossed out beside it, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"excuse"|"He always has an excuse for being late."|"A man arriving late to a meeting pointing at a long scroll of written excuses in his hand, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"execution"|"The execution of the plan went smoothly."|"A team of people following a checklist and completing each step of a plan on a board, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"executive"|"She was promoted to executive last year."|"A smiling woman in a business suit sitting at a large desk with an executive nameplate in front, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"exercise"|"Morning exercise helps me wake up."|"A person jogging outside in the early morning with the sun just rising over the horizon, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"exhibit"|"The museum has a new exhibit on dinosaurs."|"Children looking up at a large dinosaur skeleton on display inside a bright museum hall, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"exhibition"|"We went to an art exhibition downtown."|"Two people walking through a downtown gallery admiring colorful paintings hung on white walls, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"existence"|"He doubted the existence of ghosts."|"A boy crossing his arms skeptically while a faint transparent ghost floats behind him in a dark room, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"existing"|"We need to update the existing rules."|"A person crossing out old rules on a worn paper document and writing new rules beside it, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"exit"|"The exit is at the end of the hallway."|"A long hallway with a glowing green exit sign above a door at the far end, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"exotic"|"She ordered an exotic fruit salad."|"A woman at a restaurant table smiling at a colorful bowl filled with unusual tropical exotic fruits, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"expansion"|"The company announced its expansion into new markets."|"A businessman pointing to a world map with arrows spreading outward to new highlighted regions, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"expectation"|"He didn't meet his boss's expectations."|"A frowning boss holding a checklist while an employee stands beside a result that falls far short, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"expected"|"The expected delivery date is Friday."|"A delivery box on a doorstep with a calendar showing Friday marked, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"expedition"|"They went on an expedition to the Amazon."|"A group of explorers with backpacks walking through a lush Amazon rainforest, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"expense"|"Travel is a big expense for the team."|"A team looking at a large travel bill with suitcases and airplane in the background, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"expensive"|"That restaurant is way too expensive."|"A shocked customer looking at a very large bill inside a fancy restaurant, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"experience"|"She has ten years of experience in sales."|"A confident woman at a sales counter with a timeline of ten years on the wall, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"experienced"|"We need an experienced driver for this route."|"A calm confident driver gripping a steering wheel on a winding mountain road, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"experiment"|"The students did an experiment in chemistry class."|"Students in a classroom mixing colorful liquids in beakers and test tubes, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"experimental"|"This is still an experimental treatment."|"A doctor showing a patient a new medicine bottle labeled experimental in a clinic, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"expert"|"She's an expert in nutrition."|"A woman in a lab coat standing beside a chart of healthy foods and nutrients, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"expertise"|"His expertise in coding saved the project."|"A man confidently typing code on a laptop while teammates cheer around him, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"explanation"|"Can you give me an explanation for this charge?"|"A confused customer pointing at a bill while a store clerk explains at a counter, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"explicit"|"The instructions were very explicit."|"A detailed instruction sheet with clear numbered steps and bold arrows on a desk, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"exploration"|"Space exploration has advanced a lot."|"A rocket flying past planets and stars in outer space with an astronaut waving, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"explosion"|"We heard a loud explosion outside."|"Two people covering their ears as a large orange explosion bursts outside a window, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"export"|"Coffee is one of Brazil's main exports."|"A cargo ship loaded with bags of coffee beans leaving a Brazilian port, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"exposure"|"Too much exposure to the sun can burn your skin."|"A person with red sunburned skin sitting under a blazing hot sun at the beach, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"expression"|"She had a worried expression on her face."|"A close-up of a woman with wide eyes and furrowed brows looking worried, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"extended"|"We booked an extended stay at the hotel."|"A smiling couple at a hotel front desk extending their booking on a long calendar, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"extension"|"Can I get an extension on the deadline?"|"A student asking a teacher at a desk with a calendar and clock on the wall, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"extensive"|"She did extensive research before writing the report."|"A woman surrounded by tall stacks of books and papers taking notes at a desk, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"extent"|"To some extent, he was right."|"A man with a thoughtful expression holding a scale balanced partway between two sides, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"external"|"The external walls need a fresh coat of paint."|"A worker on a ladder painting the outside walls of a house with a roller, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"extra"|"Can I have an extra blanket, please?"|"A guest in a hotel bed asking a smiling staff member for one more blanket, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"extraordinary"|"She gave an extraordinary performance."|"A dancer on stage receiving a standing ovation from a cheering crowd in a theater, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"extreme"|"The hikers faced extreme cold in the mountains."|"Two bundled-up hikers trudging through heavy snow on a freezing mountain peak, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"extremely"|"The exam was extremely difficult."|"A student sweating and struggling over a very long difficult exam paper at a desk, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"eye"|"She has beautiful green eyes."|"A close-up of a smiling girl with bright sparkling green eyes, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"eyebrow"|"He raised an eyebrow in surprise."|"A boy with one eyebrow raised high looking surprised with wide eyes, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"fabric"|"This shirt is made of a soft fabric."|"A person touching a soft flowing piece of cloth draped over a table, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"face"|"She washed her face before bed."|"A girl leaning over a bathroom sink splashing water on her face at night, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"facility"|"The gym has great facilities."|"A bright gym interior with a swimming pool, weight room, and courts visible, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"fact"|"It's a fact that exercise is good for you."|"A person jogging happily with a large checkmark and the word FACT above them, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"factor"|"Price is an important factor in this decision."|"A person standing before two products on a shelf pointing at a big price tag, thinking, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"factory"|"He works at a car factory."|"A man in overalls working on a car on an assembly line inside a large factory, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"faculty"|"She joined the faculty at the university."|"A smiling woman in a blazer standing among professors in front of a university building, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"failure"|"The launch was a complete failure."|"A rocket falling sideways and crashing on a launch pad with smoke everywhere, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"faint"|"She felt faint from the heat."|"A woman with dizzy swirls around her head standing under a blazing hot sun, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"fair"|"That doesn't seem fair to me."|"Two children with unequal portions on their plates looking upset at a dinner table, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"fairly"|"The test was fairly easy."|"A student smiling while writing on a test paper with a relaxed expression, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"faith"|"She has strong faith in her team."|"A woman cheering proudly with her fist raised watching her teammates compete together, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"fall"|"The leaves change color every fall."|"A tree with red orange and yellow leaves falling gently in an autumn park, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"falso"|"That signature looks falso."|"A person holding a document with a suspicious squiggly signature under a magnifying glass, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"fame"|"She never expected that level of fame."|"A surprised woman surrounded by cameras flashing and crowds of cheering fans, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
